Dim_isEndgame,Dim_Realms,Dim_GrandCompany,Dim_Species,V_PlayerCount
True,Malboro,Immortal Flames,Elezen,5
True,Malboro,Immortal Flames,Hrothgar,3
True,Malboro,Immortal Flames,Hyur,17
True,Malboro,Immortal Flames,Lalafell,15
True,Malboro,Immortal Flames,Miqo'te,30
True,Malboro,Immortal Flames,Roegadyn,4
True,Malboro,Immortal Flames,Viera,16
True,Malboro,Maelstrom,Au Ra,21
True,Malboro,Maelstrom,Elezen,5
True,Malboro,Maelstrom,Hrothgar,3
True,Malboro,Maelstrom,Hyur,18
True,Malboro,Maelstrom,Lalafell,16
True,Malboro,Maelstrom,Miqo'te,31
True,Malboro,Maelstrom,Roegadyn,4
True,Malboro,Maelstrom,Viera,16
True,Malboro,Order of the Twin Adder,Au Ra,25
True,Malboro,Order of the Twin Adder,Elezen,6
True,Malboro,Order of the Twin Adder,Hrothgar,3
True,Malboro,Order of the Twin Adder,Hyur,21
True,Malboro,Order of the Twin Adder,Lalafell,18
True,Malboro,Order of the Twin Adder,Miqo'te,36
True,Malboro,Order of the Twin Adder,Roegadyn,4
True,Malboro,Order of the Twin Adder,Viera,19
True,Malboro,none,Au Ra,153
True,Malboro,none,Elezen,37
True,Malboro,none,Hrothgar,19
True,Malboro,none,Hyur,130
True,Malboro,none,Lalafell,113
True,Malboro,none,Miqo'te,222
True,Malboro,none,Roegadyn,27
True,Malboro,none,Viera,117
True,Marilith,Immortal Flames,Au Ra,4
True,Marilith,Immortal Flames,Elezen,1
True,Marilith,Immortal Flames,Hrothgar,1
True,Marilith,Immortal Flames,Hyur,4
True,Marilith,Immortal Flames,Lalafell,3
True,Marilith,Immortal Flames,Miqo'te,6
True,Marilith,Immortal Flames,Roegadyn,1
True,Marilith,Immortal Flames,Viera,3
True,Marilith,Maelstrom,Au Ra,4
True,Marilith,Maelstrom,Elezen,1
True,Marilith,Maelstrom,Hrothgar,1
True,Marilith,Maelstrom,Hyur,4
True,Marilith,Maelstrom,Lalafell,3
True,Marilith,Maelstrom,Miqo'te,6
True,Marilith,Maelstrom,Roegadyn,1
True,Marilith,Maelstrom,Viera,3
True,Marilith,Order of the Twin Adder,Au Ra,5
True,Marilith,Order of the Twin Adder,Elezen,1
True,Marilith,Order of the Twin Adder,Hrothgar,1
True,Marilith,Order of the Twin Adder,Hyur,4
True,Marilith,Order of the Twin Adder,Lalafell,4
True,Marilith,Order of the Twin Adder,Miqo'te,7
True,Marilith,Order of the Twin Adder,Roegadyn,1
True,Marilith,Order of the Twin Adder,Viera,4
True,Marilith,none,Au Ra,31
True,Marilith,none,Elezen,7
True,Marilith,none,Hrothgar,4
True,Marilith,none,Hyur,26
True,Marilith,none,Lalafell,23
True,Marilith,none,Miqo'te,45
True,Marilith,none,Roegadyn,5
True,Marilith,none,Viera,24
True,Mateus,Immortal Flames,Au Ra,22
True,Mateus,Immortal Flames,Elezen,5
True,Mateus,Immortal Flames,Hrothgar,3
True,Mateus,Immortal Flames,Hyur,18
True,Mateus,Immortal Flames,Lalafell,16
True,Mateus,Immortal Flames,Miqo'te,31
True,Mateus,Immortal Flames,Roegadyn,4
True,Mateus,Immortal Flames,Viera,17
True,Mateus,Maelstrom,Au Ra,22
True,Mateus,Maelstrom,Elezen,5
True,Mateus,Maelstrom,Hrothgar,3
True,Mateus,Maelstrom,Hyur,19
True,Mateus,Maelstrom,Lalafell,16
True,Mateus,Maelstrom,Miqo'te,32
True,Mateus,Maelstrom,Roegadyn,4
True,Mateus,Maelstrom,Viera,17
True,Mateus,Order of the Twin Adder,Au Ra,26
True,Mateus,Order of the Twin Adder,Elezen,6
True,Mateus,Order of the Twin Adder,Hrothgar,3
True,Mateus,Order of the Twin Adder,Hyur,22
True,Mateus,Order of the Twin Adder,Lalafell,19
True,Mateus,Order of the Twin Adder,Miqo'te,38
True,Mateus,Order of the Twin Adder,Roegadyn,5
True,Mateus,Order of the Twin Adder,Viera,20
True,Mateus,none,Au Ra,160
True,Mateus,none,Elezen,39
True,Mateus,none,Hrothgar,19
True,Mateus,none,Hyur,136
True,Mateus,none,Lalafell,119
True,Mateus,none,Miqo'te,232
True,Mateus,none,Roegadyn,28
True,Mateus,none,Viera,123
True,Midgardsormr,Immortal Flames,Au Ra,23
True,Midgardsormr,Immortal Flames,Elezen,5
True,Midgardsormr,Immortal Flames,Hrothgar,3
True,Midgardsormr,Immortal Flames,Hyur,19
True,Midgardsormr,Immortal Flames,Lalafell,17
True,Midgardsormr,Immortal Flames,Miqo'te,33
True,Midgardsormr,Immortal Flames,Roegadyn,4
True,Midgardsormr,Immortal Flames,Viera,17
True,Midgardsormr,Maelstrom,Au Ra,23
True,Midgardsormr,Maelstrom,Elezen,6
True,Midgardsormr,Maelstrom,Hrothgar,3
True,Midgardsormr,Maelstrom,Hyur,20
True,Midgardsormr,Maelstrom,Lalafell,17
True,Midgardsormr,Maelstrom,Miqo'te,34
True,Midgardsormr,Maelstrom,Roegadyn,4
True,Midgardsormr,Maelstrom,Viera,18
True,Midgardsormr,Order of the Twin Adder,Au Ra,27
True,Midgardsormr,Order of the Twin Adder,Elezen,7
True,Midgardsormr,Order of the Twin Adder,Hrothgar,3
True,Midgardsormr,Order of the Twin Adder,Hyur,23
True,Midgardsormr,Order of the Twin Adder,Lalafell,20
True,Midgardsormr,Order of the Twin Adder,Miqo'te,40
True,Midgardsormr,Order of the Twin Adder,Roegadyn,5
True,Midgardsormr,Order of the Twin Adder,Viera,21
True,Midgardsormr,none,Au Ra,168
True,Midgardsormr,none,Elezen,40
True,Midgardsormr,none,Hrothgar,20
True,Midgardsormr,none,Hyur,142
True,Midgardsormr,none,Lalafell,124
True,Midgardsormr,none,Miqo'te,243
True,Midgardsormr,none,Roegadyn,29
True,Midgardsormr,none,Viera,129
True,Sargatanas,Immortal Flames,Au Ra,22
True,Sargatanas,Immortal Flames,Elezen,5
True,Sargatanas,Immortal Flames,Hrothgar,3
True,Sargatanas,Immortal Flames,Hyur,19
True,Sargatanas,Immortal Flames,Lalafell,16
True,Sargatanas,Immortal Flames,Miqo'te,32
True,Sargatanas,Immortal Flames,Roegadyn,4
True,Sargatanas,Immortal Flames,Viera,17
True,Sargatanas,Maelstrom,Au Ra,22
True,Sargatanas,Maelstrom,Elezen,5
True,Sargatanas,Maelstrom,Hrothgar,3
True,Sargatanas,Maelstrom,Hyur,19
True,Sargatanas,Maelstrom,Lalafell,17
True,Sargatanas,Maelstrom,Miqo'te,33
True,Sargatanas,Maelstrom,Roegadyn,4
True,Sargatanas,Maelstrom,Viera,17
True,Sargatanas,Order of the Twin Adder,Au Ra,26
True,Sargatanas,Order of the Twin Adder,Elezen,6
True,Sargatanas,Order of the Twin Adder,Hrothgar,3
True,Sargatanas,Order of the Twin Adder,Hyur,22
True,Sargatanas,Order of the Twin Adder,Lalafell,20
True,Sargatanas,Order of the Twin Adder,Miqo'te,38
True,Sargatanas,Order of the Twin Adder,Roegadyn,5
True,Sargatanas,Order of the Twin Adder,Viera,20
True,Sargatanas,none,Au Ra,162
True,Sargatanas,none,Elezen,39
True,Sargatanas,none,Hrothgar,20
True,Sargatanas,none,Hyur,138
True,Sargatanas,none,Lalafell,120
True,Sargatanas,none,Miqo'te,236
True,Sargatanas,none,Roegadyn,28
True,Sargatanas,none,Viera,125
True,Seraph,Immortal Flames,Au Ra,9
True,Seraph,Immortal Flames,Elezen,2
True,Seraph,Immortal Flames,Hrothgar,1
True,Seraph,Immortal Flames,Hyur,8
True,Seraph,Immortal Flames,Lalafell,7
True,Seraph,Immortal Flames,Miqo'te,14
True,Seraph,Immortal Flames,Roegadyn,2
True,Seraph,Immortal Flames,Viera,7
True,Seraph,Maelstrom,Au Ra,10
True,Seraph,Maelstrom,Elezen,2
True,Seraph,Maelstrom,Hrothgar,1
True,Seraph,Maelstrom,Hyur,8
True,Seraph,Maelstrom,Lalafell,7
True,Seraph,Maelstrom,Miqo'te,14
True,Seraph,Maelstrom,Roegadyn,2
True,Seraph,Maelstrom,Viera,7
True,Seraph,Order of the Twin Adder,Au Ra,11
True,Seraph,Order of the Twin Adder,Elezen,3
True,Seraph,Order of the Twin Adder,Hrothgar,1
True,Seraph,Order of the Twin Adder,Hyur,10
True,Seraph,Order of the Twin Adder,Lalafell,8
True,Seraph,Order of the Twin Adder,Miqo'te,17
True,Seraph,Order of the Twin Adder,Roegadyn,2
True,Seraph,Order of the Twin Adder,Viera,9
True,Seraph,none,Au Ra,70
True,Seraph,none,Elezen,17
True,Seraph,none,Hrothgar,9
True,Seraph,none,Hyur,60
True,Seraph,none,Lalafell,52
True,Seraph,none,Miqo'te,102
True,Seraph,none,Roegadyn,12
True,Seraph,none,Viera,54
True,Siren,Immortal Flames,Au Ra,21
True,Siren,Immortal Flames,Elezen,5
True,Siren,Immortal Flames,Hrothgar,3
True,Siren,Immortal Flames,Hyur,18
True,Siren,Immortal Flames,Lalafell,16
True,Siren,Immortal Flames,Miqo'te,31
True,Siren,Immortal Flames,Roegadyn,4
True,Siren,Immortal Flames,Viera,16
True,Siren,Maelstrom,Au Ra,22
True,Siren,Maelstrom,Elezen,5
True,Siren,Maelstrom,Hrothgar,3
True,Siren,Maelstrom,Hyur,19
True,Siren,Maelstrom,Lalafell,16
True,Siren,Maelstrom,Miqo'te,32
True,Siren,Maelstrom,Roegadyn,4
True,Siren,Maelstrom,Viera,17
True,Siren,Order of the Twin Adder,Au Ra,26
True,Siren,Order of the Twin Adder,Elezen,6
True,Siren,Order of the Twin Adder,Hrothgar,3
True,Siren,Order of the Twin Adder,Hyur,22
True,Siren,Order of the Twin Adder,Lalafell,19
True,Siren,Order of the Twin Adder,Miqo'te,38
True,Siren,Order of the Twin Adder,Roegadyn,5
True,Siren,Order of the Twin Adder,Viera,20
True,Siren,none,Au Ra,159
True,Siren,none,Elezen,38
True,Siren,none,Hrothgar,19
True,Siren,none,Hyur,135
True,Siren,none,Lalafell,118
True,Siren,none,Miqo'te,231
True,Siren,none,Roegadyn,28
True,Siren,none,Viera,122
True,Ultros,Immortal Flames,Au Ra,21
True,Ultros,Immortal Flames,Elezen,5
True,Ultros,Immortal Flames,Hrothgar,3
True,Ultros,Immortal Flames,Hyur,18
True,Ultros,Immortal Flames,Lalafell,16
True,Ultros,Immortal Flames,Miqo'te,31
True,Ultros,Immortal Flames,Roegadyn,4
True,Ultros,Immortal Flames,Viera,16
True,Ultros,Maelstrom,Au Ra,22
True,Ultros,Maelstrom,Elezen,5
True,Ultros,Maelstrom,Hrothgar,3
True,Ultros,Maelstrom,Hyur,19
True,Ultros,Maelstrom,Lalafell,16
True,Ultros,Maelstrom,Miqo'te,32
True,Ultros,Maelstrom,Roegadyn,4
True,Ultros,Maelstrom,Viera,17
True,Ultros,Order of the Twin Adder,Au Ra,26
True,Ultros,Order of the Twin Adder,Elezen,6
True,Ultros,Order of the Twin Adder,Hrothgar,3
True,Ultros,Order of the Twin Adder,Hyur,22
True,Ultros,Order of the Twin Adder,Lalafell,19
True,Ultros,Order of the Twin Adder,Miqo'te,38
True,Ultros,Order of the Twin Adder,Roegadyn,5
True,Ultros,Order of the Twin Adder,Viera,20
True,Ultros,none,Au Ra,160
True,Ultros,none,Elezen,38
True,Ultros,none,Hrothgar,19
True,Ultros,none,Hyur,136
True,Ultros,none,Lalafell,118
True,Ultros,none,Miqo'te,232
True,Ultros,none,Roegadyn,28
True,Ultros,none,Viera,123
True,Zalera,Immortal Flames,Au Ra,21
True,Zalera,Immortal Flames,Elezen,5
True,Zalera,Immortal Flames,Hrothgar,3
True,Zalera,Immortal Flames,Hyur,18
True,Zalera,Immortal Flames,Lalafell,16
True,Zalera,Immortal Flames,Miqo'te,30
True,Zalera,Immortal Flames,Roegadyn,4
True,Zalera,Immortal Flames,Viera,16
True,Zalera,Maelstrom,Au Ra,22
True,Zalera,Maelstrom,Elezen,5
True,Zalera,Maelstrom,Hrothgar,3
True,Zalera,Maelstrom,Hyur,18
True,Zalera,Maelstrom,Lalafell,16
True,Zalera,Maelstrom,Miqo'te,31
True,Zalera,Maelstrom,Roegadyn,4
True,Zalera,Maelstrom,Viera,17
True,Zalera,Order of the Twin Adder,Au Ra,25
True,Zalera,Order of the Twin Adder,Elezen,6
True,Zalera,Order of the Twin Adder,Hrothgar,3
True,Zalera,Order of the Twin Adder,Hyur,22
True,Zalera,Order of the Twin Adder,Lalafell,19
True,Zalera,Order of the Twin Adder,Miqo'te,37
True,Zalera,Order of the Twin Adder,Roegadyn,4
True,Zalera,Order of the Twin Adder,Viera,20
True,Zalera,none,Au Ra,156
True,Zalera,none,Elezen,38
True,Zalera,none,Hrothgar,19
True,Zalera,none,Hyur,133
True,Zalera,none,Lalafell,115
True,Zalera,none,Miqo'te,226
True,Zalera,none,Roegadyn,27
True,Zalera,none,Viera,120
True,Alpha,Immortal Flames,Au Ra,8
True,Alpha,Immortal Flames,Elezen,2
True,Alpha,Immortal Flames,Hrothgar,1
True,Alpha,Immortal Flames,Hyur,7
True,Alpha,Immortal Flames,Lalafell,6
True,Alpha,Immortal Flames,Miqo'te,11
True,Alpha,Immortal Flames,Roegadyn,1
True,Alpha,Immortal Flames,Viera,6
True,Alpha,Maelstrom,Au Ra,8
True,Alpha,Maelstrom,Elezen,2
True,Alpha,Maelstrom,Hrothgar,1
True,Alpha,Maelstrom,Hyur,7
True,Alpha,Maelstrom,Lalafell,6
True,Alpha,Maelstrom,Miqo'te,11
True,Alpha,Maelstrom,Roegadyn,1
True,Alpha,Maelstrom,Viera,6
True,Alpha,Order of the Twin Adder,Au Ra,9
True,Alpha,Order of the Twin Adder,Elezen,2
True,Alpha,Order of the Twin Adder,Hrothgar,1
True,Alpha,Order of the Twin Adder,Hyur,8
True,Alpha,Order of the Twin Adder,Lalafell,7
True,Alpha,Order of the Twin Adder,Miqo'te,13
True,Alpha,Order of the Twin Adder,Roegadyn,2
True,Alpha,Order of the Twin Adder,Viera,7
True,Alpha,none,Au Ra,57
True,Alpha,none,Elezen,14
True,Alpha,none,Hrothgar,7
True,Alpha,none,Hyur,48
True,Alpha,none,Lalafell,42
True,Alpha,none,Miqo'te,83
True,Alpha,none,Roegadyn,10
True,Alpha,none,Viera,44
True,Cerberus,Immortal Flames,Au Ra,19
True,Cerberus,Immortal Flames,Elezen,5
True,Cerberus,Immortal Flames,Hrothgar,2
True,Cerberus,Immortal Flames,Hyur,16
True,Cerberus,Immortal Flames,Lalafell,14
True,Cerberus,Immortal Flames,Miqo'te,28
True,Cerberus,Immortal Flames,Roegadyn,3
True,Cerberus,Immortal Flames,Viera,15
True,Cerberus,Maelstrom,Au Ra,20
True,Cerberus,Maelstrom,Elezen,5
True,Cerberus,Maelstrom,Hrothgar,2
True,Cerberus,Maelstrom,Hyur,17
True,Cerberus,Maelstrom,Lalafell,15
True,Cerberus,Maelstrom,Miqo'te,29
True,Cerberus,Maelstrom,Roegadyn,3
True,Cerberus,Maelstrom,Viera,15
True,Cerberus,Order of the Twin Adder,Au Ra,23
True,Cerberus,Order of the Twin Adder,Elezen,6
True,Cerberus,Order of the Twin Adder,Hrothgar,3
True,Cerberus,Order of the Twin Adder,Hyur,20
True,Cerberus,Order of the Twin Adder,Lalafell,17
True,Cerberus,Order of the Twin Adder,Miqo'te,34
True,Cerberus,Order of the Twin Adder,Roegadyn,4
True,Cerberus,Order of the Twin Adder,Viera,18
True,Cerberus,none,Au Ra,143
True,Cerberus,none,Elezen,34
True,Cerberus,none,Hrothgar,17
True,Cerberus,none,Hyur,122
True,Cerberus,none,Lalafell,106
True,Cerberus,none,Miqo'te,208
True,Cerberus,none,Roegadyn,25
True,Cerberus,none,Viera,110
True,Lich,Immortal Flames,Au Ra,19
True,Lich,Immortal Flames,Elezen,5
True,Lich,Immortal Flames,Hrothgar,2
True,Lich,Immortal Flames,Hyur,16
True,Lich,Immortal Flames,Lalafell,14
True,Lich,Immortal Flames,Miqo'te,27
True,Lich,Immortal Flames,Roegadyn,3
True,Lich,Immortal Flames,Viera,15
True,Lich,Maelstrom,Au Ra,19
True,Lich,Maelstrom,Elezen,5
True,Lich,Maelstrom,Hrothgar,2
True,Lich,Maelstrom,Hyur,16
True,Lich,Maelstrom,Lalafell,14
True,Lich,Maelstrom,Miqo'te,28
True,Lich,Maelstrom,Roegadyn,3
True,Lich,Maelstrom,Viera,15
True,Lich,Order of the Twin Adder,Au Ra,23
True,Lich,Order of the Twin Adder,Elezen,6
True,Lich,Order of the Twin Adder,Hrothgar,3
True,Lich,Order of the Twin Adder,Hyur,19
True,Lich,Order of the Twin Adder,Lalafell,17
True,Lich,Order of the Twin Adder,Miqo'te,33
True,Lich,Order of the Twin Adder,Roegadyn,4
True,Lich,Order of the Twin Adder,Viera,18
True,Lich,none,Au Ra,141
True,Lich,none,Elezen,34
True,Lich,none,Hrothgar,17
True,Lich,none,Hyur,120
True,Lich,none,Lalafell,104
True,Lich,none,Miqo'te,204
True,Lich,none,Roegadyn,25
True,Lich,none,Viera,108
True,Louisoix,Immortal Flames,Au Ra,17
True,Louisoix,Immortal Flames,Elezen,4
True,Louisoix,Immortal Flames,Hrothgar,2
True,Louisoix,Immortal Flames,Hyur,15
True,Louisoix,Immortal Flames,Lalafell,13
True,Louisoix,Immortal Flames,Miqo'te,25
True,Louisoix,Immortal Flames,Roegadyn,3
True,Louisoix,Immortal Flames,Viera,13
True,Louisoix,Maelstrom,Au Ra,18
True,Louisoix,Maelstrom,Elezen,4
True,Louisoix,Maelstrom,Hrothgar,2
True,Louisoix,Maelstrom,Hyur,15
True,Louisoix,Maelstrom,Lalafell,13
True,Louisoix,Maelstrom,Miqo'te,26
True,Louisoix,Maelstrom,Roegadyn,3
True,Louisoix,Maelstrom,Viera,14
True,Louisoix,Order of the Twin Adder,Au Ra,21
True,Louisoix,Order of the Twin Adder,Elezen,5
True,Louisoix,Order of the Twin Adder,Hrothgar,3
True,Louisoix,Order of the Twin Adder,Hyur,18
True,Louisoix,Order of the Twin Adder,Lalafell,15
True,Louisoix,Order of the Twin Adder,Miqo'te,30
True,Louisoix,Order of the Twin Adder,Roegadyn,4
True,Louisoix,Order of the Twin Adder,Viera,16
True,Louisoix,none,Au Ra,128
True,Louisoix,none,Elezen,31
True,Louisoix,none,Hrothgar,16
True,Louisoix,none,Hyur,109
True,Louisoix,none,Lalafell,95
True,Louisoix,none,Miqo'te,185
True,Louisoix,none,Roegadyn,22
True,Louisoix,none,Viera,98
True,Moogle,Immortal Flames,Au Ra,19
True,Moogle,Immortal Flames,Elezen,5
True,Moogle,Immortal Flames,Hrothgar,2
True,Moogle,Immortal Flames,Hyur,17
True,Moogle,Immortal Flames,Lalafell,14
True,Moogle,Immortal Flames,Miqo'te,28
True,Moogle,Immortal Flames,Roegadyn,3
True,Moogle,Immortal Flames,Viera,15
True,Moogle,Maelstrom,Au Ra,20
True,Moogle,Maelstrom,Elezen,5
True,Moogle,Maelstrom,Hrothgar,2
True,Moogle,Maelstrom,Hyur,17
True,Moogle,Maelstrom,Lalafell,15
True,Moogle,Maelstrom,Miqo'te,29
True,Moogle,Maelstrom,Roegadyn,4
True,Moogle,Maelstrom,Viera,15
True,Moogle,Order of the Twin Adder,Au Ra,24
True,Moogle,Order of the Twin Adder,Elezen,6
True,Moogle,Order of the Twin Adder,Hrothgar,3
True,Moogle,Order of the Twin Adder,Hyur,20
True,Moogle,Order of the Twin Adder,Lalafell,17
True,Moogle,Order of the Twin Adder,Miqo'te,34
True,Moogle,Order of the Twin Adder,Roegadyn,4
True,Moogle,Order of the Twin Adder,Viera,18
True,Moogle,none,Au Ra,145
True,Moogle,none,Elezen,35
True,Moogle,none,Hrothgar,18
True,Moogle,none,Hyur,123
True,Moogle,none,Lalafell,107
True,Moogle,none,Miqo'te,210
True,Moogle,none,Roegadyn,25
True,Moogle,none,Viera,111
True,Odin,Immortal Flames,Au Ra,19
True,Odin,Immortal Flames,Elezen,5
True,Odin,Immortal Flames,Hrothgar,2
True,Odin,Immortal Flames,Hyur,16
True,Odin,Immortal Flames,Lalafell,14
True,Odin,Immortal Flames,Miqo'te,28
True,Odin,Immortal Flames,Roegadyn,3
True,Odin,Immortal Flames,Viera,15
True,Odin,Maelstrom,Au Ra,20
True,Odin,Maelstrom,Elezen,5
True,Odin,Maelstrom,Hrothgar,2
True,Odin,Maelstrom,Hyur,17
True,Odin,Maelstrom,Lalafell,15
True,Odin,Maelstrom,Miqo'te,29
True,Odin,Maelstrom,Roegadyn,3
True,Odin,Maelstrom,Viera,15
True,Odin,Order of the Twin Adder,Au Ra,23
True,Odin,Order of the Twin Adder,Elezen,6
True,Odin,Order of the Twin Adder,Hrothgar,3
True,Odin,Order of the Twin Adder,Hyur,20
True,Odin,Order of the Twin Adder,Lalafell,17
True,Odin,Order of the Twin Adder,Miqo'te,34
True,Odin,Order of the Twin Adder,Roegadyn,4
True,Odin,Order of the Twin Adder,Viera,18
True,Odin,none,Au Ra,144
True,Odin,none,Elezen,35
True,Odin,none,Hrothgar,18
True,Odin,none,Hyur,122
True,Odin,none,Lalafell,107
True,Odin,none,Miqo'te,209
True,Odin,none,Roegadyn,25
True,Odin,none,Viera,111
True,Omega,Immortal Flames,Au Ra,18
True,Omega,Immortal Flames,Elezen,4
True,Omega,Immortal Flames,Hrothgar,2
True,Omega,Immortal Flames,Hyur,16
True,Omega,Immortal Flames,Lalafell,14
True,Omega,Immortal Flames,Miqo'te,27
True,Omega,Immortal Flames,Roegadyn,3
True,Omega,Immortal Flames,Viera,14
True,Omega,Maelstrom,Au Ra,19
True,Omega,Maelstrom,Elezen,5
True,Omega,Maelstrom,Hrothgar,2
True,Omega,Maelstrom,Hyur,16
True,Omega,Maelstrom,Lalafell,14
True,Omega,Maelstrom,Miqo'te,27
True,Omega,Maelstrom,Roegadyn,3
True,Omega,Maelstrom,Viera,15
True,Omega,Order of the Twin Adder,Au Ra,22
True,Omega,Order of the Twin Adder,Elezen,5
True,Omega,Order of the Twin Adder,Hrothgar,3
True,Omega,Order of the Twin Adder,Hyur,19
True,Omega,Order of the Twin Adder,Lalafell,17
True,Omega,Order of the Twin Adder,Miqo'te,32
True,Omega,Order of the Twin Adder,Roegadyn,4
True,Omega,Order of the Twin Adder,Viera,17
True,Omega,none,Au Ra,137
True,Omega,none,Elezen,33
True,Omega,none,Hrothgar,17
True,Omega,none,Hyur,117
True,Omega,none,Lalafell,101
True,Omega,none,Miqo'te,199
True,Omega,none,Roegadyn,24
True,Omega,none,Viera,105
True,Phantom,Immortal Flames,Au Ra,8
True,Phantom,Immortal Flames,Elezen,2
True,Phantom,Immortal Flames,Hrothgar,1
True,Phantom,Immortal Flames,Hyur,7
True,Phantom,Immortal Flames,Lalafell,6
True,Phantom,Immortal Flames,Miqo'te,12
True,Phantom,Immortal Flames,Roegadyn,1
True,Phantom,Immortal Flames,Viera,6
True,Phantom,Maelstrom,Au Ra,8
True,Phantom,Maelstrom,Elezen,2
True,Phantom,Maelstrom,Hrothgar,1
True,Phantom,Maelstrom,Hyur,7
True,Phantom,Maelstrom,Lalafell,6
True,Phantom,Maelstrom,Miqo'te,12
True,Phantom,Maelstrom,Roegadyn,1
True,Phantom,Maelstrom,Viera,6
True,Phantom,Order of the Twin Adder,Au Ra,10
True,Phantom,Order of the Twin Adder,Elezen,2
True,Phantom,Order of the Twin Adder,Hrothgar,1
True,Phantom,Order of the Twin Adder,Hyur,8
True,Phantom,Order of the Twin Adder,Lalafell,7
True,Phantom,Order of the Twin Adder,Miqo'te,14
True,Phantom,Order of the Twin Adder,Roegadyn,2
True,Phantom,Order of the Twin Adder,Viera,7
True,Phantom,none,Au Ra,59
True,Phantom,none,Elezen,14
True,Phantom,none,Hrothgar,7
True,Phantom,none,Hyur,50
True,Phantom,none,Lalafell,44
True,Phantom,none,Miqo'te,86
True,Phantom,none,Roegadyn,10
True,Phantom,none,Viera,46
True,Phoenix,Immortal Flames,Au Ra,20
True,Phoenix,Immortal Flames,Elezen,5
True,Phoenix,Immortal Flames,Hrothgar,2
True,Phoenix,Immortal Flames,Hyur,17
True,Phoenix,Immortal Flames,Lalafell,14
True,Phoenix,Immortal Flames,Miqo'te,28
True,Phoenix,Immortal Flames,Roegadyn,3
True,Phoenix,Immortal Flames,Viera,15
True,Phoenix,Maelstrom,Au Ra,20
True,Phoenix,Maelstrom,Elezen,5
True,Phoenix,Maelstrom,Hrothgar,2
True,Phoenix,Maelstrom,Hyur,17
True,Phoenix,Maelstrom,Lalafell,15
True,Phoenix,Maelstrom,Miqo'te,29
True,Phoenix,Maelstrom,Roegadyn,4
True,Phoenix,Maelstrom,Viera,15
True,Phoenix,Order of the Twin Adder,Au Ra,24
True,Phoenix,Order of the Twin Adder,Elezen,6
True,Phoenix,Order of the Twin Adder,Hrothgar,3
True,Phoenix,Order of the Twin Adder,Hyur,20
True,Phoenix,Order of the Twin Adder,Lalafell,18
True,Phoenix,Order of the Twin Adder,Miqo'te,34
True,Phoenix,Order of the Twin Adder,Roegadyn,4
True,Phoenix,Order of the Twin Adder,Viera,18
True,Phoenix,none,Au Ra,145
True,Phoenix,none,Elezen,35
True,Phoenix,none,Hrothgar,18
True,Phoenix,none,Hyur,124
True,Phoenix,none,Lalafell,108
True,Phoenix,none,Miqo'te,211
True,Phoenix,none,Roegadyn,26
True,Phoenix,none,Viera,112
True,Ragnarok,Immortal Flames,Au Ra,20
True,Ragnarok,Immortal Flames,Elezen,5
True,Ragnarok,Immortal Flames,Hrothgar,2
True,Ragnarok,Immortal Flames,Hyur,17
True,Ragnarok,Immortal Flames,Lalafell,15
True,Ragnarok,Immortal Flames,Miqo'te,29
True,Ragnarok,Immortal Flames,Roegadyn,3
True,Ragnarok,Immortal Flames,Viera,15
True,Ragnarok,Maelstrom,Au Ra,20
True,Ragnarok,Maelstrom,Elezen,5
True,Ragnarok,Maelstrom,Hrothgar,2
True,Ragnarok,Maelstrom,Hyur,17
True,Ragnarok,Maelstrom,Lalafell,15
True,Ragnarok,Maelstrom,Miqo'te,29
True,Ragnarok,Maelstrom,Roegadyn,4
True,Ragnarok,Maelstrom,Viera,16
True,Ragnarok,Order of the Twin Adder,Au Ra,24
True,Ragnarok,Order of the Twin Adder,Elezen,6
True,Ragnarok,Order of the Twin Adder,Hrothgar,3
True,Ragnarok,Order of the Twin Adder,Hyur,20
True,Ragnarok,Order of the Twin Adder,Lalafell,18
True,Ragnarok,Order of the Twin Adder,Miqo'te,35
True,Ragnarok,Order of the Twin Adder,Roegadyn,4
True,Ragnarok,Order of the Twin Adder,Viera,18
True,Ragnarok,none,Au Ra,147
True,Ragnarok,none,Elezen,35
